label,timeElapsed,x,y,z
Upstairs,484852,-0.42,10.34,-4.79
Upstairs,340669,9.7,9,-0.040861044
Upstairs,179199,10.53,10.12,-0.23154591
Upstairs,1079225,-3.91,3.49,-3.83
Upstairs,304274,-1.14,7.31,-1.607201
Upstairs,547734,4.14,11.03,10.69
Upstairs,38160,-1.08,14.71,3.990762
Upstairs,891131,-1.99,10.95,0.11
Upstairs,632560,0.42,10.46,1.23
Upstairs,295900,8.58,17.97,4.7535014
Upstairs,383252,0.08,8.77,1.8387469
Upstairs,155712,-9.23,7.46,2.7921712
Upstairs,661906,2.83,11.96,-1.8
Upstairs,893758,-1.69,9.72,-3.3
Upstairs,301856,5.79,10.12,1.5390993
Upstairs,124793,-1.38,9.58,1.1168685
Upstairs,242235,-2.79,10.15,1.334794
Upstairs,121520,-2.41,14.29,0.27240697
Upstairs,419485,1.46,9.62,0.27
Upstairs,767295,-6.02,9.08,-5.67
Upstairs,629254,-2.15,8.16,3.76
Upstairs,337539,-4.56,12.37,3.5957718
Upstairs,810838,-0.53,6.02,0.3
Upstairs,336582,-7.35,11.73,3.1463003
Upstairs,894094,-0.34,12.76,-1.5
Upstairs,596942,9.04,7.01,-2.53
Upstairs,94752,2.11,7.93,-0.46309182
Upstairs,813510,0.23,9.77,0
Upstairs,889637,12.72,10.8,9.08
Upstairs,1033970,-8.08,10.61,0.5
Upstairs,887714,-16.44,17.58,-0.08
Upstairs,733818,1.76,11.3,-2.3
Upstairs,598078,-11.99,3.99,-0.61
Upstairs,338309,13.76,-1.18,2.3018389
Upstairs,1031574,13.29,3.6,2.83
Upstairs,549961,9.43,10.19,-3.49
Upstairs,342420,-1.33,5.37,-0.42223078
Upstairs,813290,1.76,18.31,-2.41
Upstairs,765101,5.28,8.73,-1.99
Upstairs,851627,1.04,7.01,1.46
Upstairs,209342,-0.23,-1.08,-1.0351465
Upstairs,336670,-4.52,10.73,2.4108016
Upstairs,921815,-3.68,7.97,-1.76
Upstairs,731517,-0.89,12.41,-9.89
Upstairs,657407,2.41,5.79,-0.57
Upstairs,851690,2.45,11.73,-1.27
Upstairs,241383,-2.98,6.7,6.238119
Upstairs,764949,10.57,10.23,-2.11
Upstairs,850734,1.23,4.06,1.27
Upstairs,46069,-0.08,5.75,2.152015
Upstairs,766834,0,14.41,0.34
Upstairs,357140,-1.46,16.78,-5.202973
Upstairs,127151,0.76,9.85,1.4982382
Upstairs,896654,0.53,8.05,-5.18
Upstairs,241384,-3.6,7.59,7.082581
Upstairs,293856,0.69,10.5,-0.6946377
Upstairs,922766,-3.83,5.9,3.45
Upstairs,733009,8.12,9.51,-3.64
Upstairs,659776,2.79,10.8,-0.91
Upstairs,380983,1.38,15.7,0.42223078
Upstairs,954701,-19.61,16.25,-1.5
Upstairs,4637,1.607201,7.205164,1.0760075
Upstairs,1029521,5.52,6.78,-1.88
Upstairs,180458,0.11,4.6,-0.9125633
Upstairs,956246,-18.05,-5.94,1.95
Upstairs,45429,-1.69,10.61,-1.1441092
Upstairs,380132,0.53,6.47,0.27240697
Upstairs,927689,-3.64,8.58,-1.23
Upstairs,922067,-3.76,8.54,-0.3
Upstairs,414807,-0.72,9.34,-6.66
Upstairs,548074,7.44,8.58,-1.53
Upstairs,548751,7.4,7.25,-1.65
Upstairs,853978,3.57,8.01,0.04
Upstairs,155296,-8.81,14.29,0.46309182
Upstairs,487485,3.45,10.88,0.99
Upstairs,487097,6.55,6.24,-10.72
Upstairs,1076526,-7.63,3.99,0.08
Upstairs,884325,1.76,1.8,3.72
Upstairs,297016,6.82,16.17,2.7649305
Upstairs,601464,-2.34,8.43,-1.42
Upstairs,809804,3.87,10.84,2.56
Upstairs,233957,-2.3,6.36,1.7570249
Upstairs,296703,7.4,11.37,2.7649305
Upstairs,659619,-2.64,10.5,-0.27
Upstairs,241787,-1.84,7.82,3.2961242
Upstairs,94394,1.95,8.66,-2.1383946
Upstairs,88324,-4.94,7.16,-0.50395286
Upstairs,658301,1.08,7.16,-1.08
Upstairs,920364,-0.46,9.11,-0.04
Upstairs,1079412,4.82,3.95,2.68
Upstairs,43451,0.69,8.92,2.8738933
Upstairs,806758,-6.51,11.3,5.75
Upstairs,40687,2.72,8.43,1.4982382
Upstairs,546921,8.28,4.63,0.65
Upstairs,382841,-0.69,4.71,0.7627395
Upstairs,656159,0.19,10.57,0.72
Upstairs,729824,6.13,14.98,-4.48
Upstairs,293978,0.34,1.46,-3.759216
Upstairs,40814,0.72,9.11,0.8036005
Upstairs,1075504,-2.96,5.48,1.57
Upstairs,338506,4.21,-0.27,1.56634
Upstairs,769299,-1.31,8.85,0.27
Upstairs,38702,0.42,1.08,7.0553403
Upstairs,38313,3.38,9.72,2.070293
Upstairs,2715,-0.84446156,12.980191,4.8216033
Upstairs,45892,-2.45,10.42,4.4810944
Upstairs,1079550,9.04,3.41,-0.34
Upstairs,550403,9.89,3.72,-2.96
Upstairs,301325,2.45,11.14,0.38136974
Upstairs,548372,4.02,11.37,5.79
Upstairs,884277,-15.36,16.25,2.91
Upstairs,659517,0.15,1.08,0.72
Upstairs,655457,-0.34,10.5,3.41
Upstairs,304264,0.95,9.85,0.38136974
Upstairs,342327,-3.6,7.35,-1.9885708
Upstairs,1077416,-7.78,9.43,-0.31
Upstairs,953262,5.67,12.37,4.63
Upstairs,896897,3.21,8.89,-2.03
Upstairs,957765,-14.48,10.99,-7.55
Upstairs,357186,5.05,14.79,-3.173541
Upstairs,1169,0.9942854,8.771504,-3.568531
Upstairs,1074765,-9.58,-0.15,-1.27
Upstairs,891166,-1.42,6.7,-2.26
Upstairs,554265,4.86,8.73,-4.14
Upstairs,553811,7.16,15.94,2.87
Upstairs,893717,0.99,8.69,-0.91
Upstairs,764681,7.46,13.59,-1.12
Upstairs,847340,2.6,8.2,1.42
Upstairs,731968,1.31,6.02,-4.44
Upstairs,340427,1.99,7.44,-0.50395286
Upstairs,487281,7.63,6.44,-0.57
Upstairs,552528,8.35,4.63,-1.08
Upstairs,851368,1.92,12.83,1.57
Upstairs,546960,10.23,9.38,-2.34
Upstairs,295710,0.53,17.92,-4.7943625
Upstairs,241846,-1.73,6.78,7.3141265
Upstairs,412930,-2.45,4.02,-2.18
Upstairs,661275,3.17,8.31,0
Upstairs,211033,-18.96,-1.53,1.0760075
Upstairs,686092,-1.88,-3.68,-11.95
Upstairs,1029711,10.15,12.6,-1.04
Upstairs,153984,-0.61,1.73,-1.7297841
Upstairs,1029371,9.15,8.39,-0.95
Upstairs,854168,1.12,8.47,1.14
Upstairs,850969,2.3,9.85,2.45
Upstairs,549715,10.23,6.93,-1.84
Upstairs,854068,-3.53,11.26,5.52
Upstairs,850769,-1.61,8.12,1.73
Upstairs,413446,-6.02,10.69,-3.53
Upstairs,241533,-0.42,6.32,7.668256
Upstairs,3964,-2.1792557,14.206022,3.445948
Upstairs,126820,-0.61,11.92,4.2904096
Upstairs,885671,-2.96,0.95,3.79
Upstairs,419533,-1.73,11.3,0.95
Upstairs,688577,6.21,12.26,-7.25
Upstairs,4938,-0.9942854,4.099725,4.2086873
Upstairs,2612,-5.012288,7.3141265,4.2495484
Upstairs,657457,0.53,10.27,-1.84
Upstairs,233969,-0.61,8.85,1.8387469
Upstairs,955260,-8.01,-1.08,2.15
Upstairs,630976,0.95,10.23,1.33
Upstairs,1075714,-6.28,2.53,0.65
Upstairs,1075544,-4.48,0.95,-0.99
Upstairs,1076184,-9.28,6.59,-1.76
Upstairs,487236,4.37,19.53,-3.57
Upstairs,43473,-0.72,12.95,3.9090397
Upstairs,1078016,-7.63,6.02,-0.31
Upstairs,38342,0.99,9.81,1.1849703
Upstairs,1031193,3.64,0.99,0.8
Upstairs,43057,-1.23,11.18,2.9556155
Upstairs,890963,1.14,7.5,-1.65
Upstairs,234023,-1.04,9.47,0.19068487
Upstairs,658620,1.23,10.19,-1.73
Upstairs,39021,1.33,10,1.3756552
Upstairs,552610,6.36,10.31,-0.04
Upstairs,922349,-4.59,12.95,-1.33
Upstairs,853267,3.45,11.22,0
Upstairs,762903,2.45,10.04,2.98
Upstairs,812417,0.99,8.2,0.72
Upstairs,769609,1.57,3.17,2.96
Upstairs,809549,-2.22,1.04,3.02
Upstairs,440489,-0.3,4.02,8.117727
Upstairs,661603,0.5,11.18,0.19
Upstairs,687224,-8.35,6.74,-2.79
Upstairs,890996,-0.99,6.78,-2.3
Upstairs,122011,-0.91,10.23,0.92618364
Upstairs,234960,-1.65,9.3,0.5720546
Upstairs,596497,7.82,15.89,-1.18
Upstairs,211089,-6.21,-2.72,-0.14982383
Upstairs,854344,-0.53,4.52,5.82
Upstairs,356287,0.11,12.03,1.334794
Upstairs,342163,0.65,8.43,-3.6774938
Upstairs,121410,-1.46,15.66,-2.3699405
Upstairs,554327,7.59,6.59,-0.5
Upstairs,889430,-1.46,9.89,1.84
Upstairs,487344,9.92,0.89,-15.83
Upstairs,889560,-3.6,-2.11,-2.07
Upstairs,853556,0.53,4.33,3.79
Upstairs,378775,0.65,3.99,2.152015
Upstairs,1076470,-9.51,7.25,-3.06
Upstairs,38143,-0.27,1.33,3.568531
Upstairs,40525,2.83,17.16,1.0760075
Upstairs,179877,0.08,5.56,2.8330324
Upstairs,635404,-0.15,1.8,14.1
Upstairs,767131,-4.79,11.54,0.27
Upstairs,657830,-1.8,16.78,-2.18
Upstairs,1033544,-2.56,2.6,-4.14
Upstairs,121941,-2.11,9.7,0.53119355
Upstairs,340655,8.47,4.94,2.8738933
Upstairs,419143,0.76,12.79,5.22
Upstairs,849367,0.53,10.23,1.61
Upstairs,356976,3.02,9.66,0.61291564
Upstairs,765107,3.64,10,0.61
Upstairs,691144,-4.63,5.94,-2.14
Upstairs,1074304,-17.69,-2.53,-3.15
Upstairs,121288,-2.91,14.02,1.7978859
Upstairs,92356,5.98,14.75,-1.0760075
Upstairs,926910,-1.53,14.06,-2.18
Upstairs,891266,-1.18,11.88,-5.09
Upstairs,239673,-2.91,9.81,6.4424243
Upstairs,41320,-1.12,10.46,-2.7921712
Upstairs,921446,-3.57,8.89,-0.11
Upstairs,551243,11.99,5.56,0.5
Upstairs,488715,-0.95,15.51,-3.79
Upstairs,553909,6.24,12.53,-1.95
Upstairs,1075501,-3.68,6.63,-3.15
Upstairs,847384,0.11,11.73,3.06
Upstairs,729696,4.82,9.62,0.61
Upstairs,547511,3.87,2.34,-0.08
Upstairs,336563,-4.99,10.42,2.1792557
Upstairs,686286,-19.46,0.72,16.04
Upstairs,686082,-8.43,-3.3,-5.56
Upstairs,806785,-3.79,7.4,0.61
Upstairs,601128,-1.08,8.5,-9.23
Upstairs,298731,-5.48,12.49,-6.1291566
Upstairs,209315,-1.23,3.53,-3.405087
Upstairs,547360,6.4,6.78,-0.11
Upstairs,484834,-9.7,15.21,-1.31
Upstairs,1073991,-6.09,5.6,-2.11
Upstairs,691930,1.38,4.18,-11.3
Upstairs,236366,-1.33,8.77,0.50395286
Upstairs,886262,3.17,17.2,-5.52
Upstairs,88130,-9.28,7.67,-0.7627395
Upstairs,416807,2.98,6.55,-1.38
Upstairs,294818,3.53,16.78,-3.173541
Upstairs,920921,-2.6,10.65,-5.6
Upstairs,887927,-2.56,2.18,-2.03
Upstairs,812773,2.26,9.53,3.17
Upstairs,728719,3.26,8.73,-0.38
Upstairs,357419,1.84,8.69,-3.568531
Upstairs,342576,-2.22,10.61,-1.3756552
Upstairs,733150,0.93,15.28,0.34
Upstairs,727891,0.53,18.01,2.03
Upstairs,236182,-3.49,9.53,6.851035
Upstairs,237277,-1.18,9.66,0.88532263
Upstairs,336662,-3.76,7.5,-0.19068487
Upstairs,920704,-0.84,10.04,-4.63
Upstairs,661755,1.18,5.75,-0.38
Upstairs,893431,0.15,9.96,-0.69
Upstairs,302126,0.8,11.18,0
Upstairs,2847,-7.014479,5.053149,-0.29964766
Upstairs,894065,-1.92,9.66,-3.15
Upstairs,180754,1.88,8.16,0.19068487
Upstairs,927151,-3.3,8.35,-1.08
Upstairs,180446,-1.18,7.59,-1.2258313
Upstairs,357257,2.07,3.72,0.6537767
Upstairs,953547,-13.44,5.13,-1.14
Upstairs,732154,3.95,19.04,-8.58
Upstairs,46329,5.13,16.59,8.349273
Upstairs,893294,-1.08,6.55,-1.38
Upstairs,631992,-7.7,-10,-0.04
Upstairs,302231,-2.3,9.19,0.92618364
Upstairs,731849,2.83,14.63,-1.73
Upstairs,850764,0.46,18.62,3.87
Upstairs,207487,12.6,6.74,0.08172209
Upstairs,956596,-15.43,-0.38,-2.49
Upstairs,179545,-2.34,7.78,0.61291564
Upstairs,807343,2.87,3.45,3.49
Upstairs,242025,-0.76,7.27,6.891896
Upstairs,338381,11.11,4.37,6.2789803
Upstairs,154425,-7.74,8.77,-3.636633
Upstairs,1079279,-0.27,8.39,0.11
Upstairs,660890,-1.5,12.26,0.19
Upstairs,891198,-0.84,15.17,-4.82
Upstairs,419294,2.37,9.43,-1.42
Upstairs,887571,-1.31,13.63,7.74
Upstairs,236467,-1.88,5.67,3.636633
Upstairs,340260,4.56,5.71,-4.1814466
Upstairs,655521,1.08,2.34,-0.57
Upstairs,294372,-0.08,5.98,-0.5720546
Upstairs,440015,-1.53,15.17,6.701211
Upstairs,1073832,-13.38,17.5,2.26
Upstairs,553803,2.76,8.2,1.92
Upstairs,41182,0.23,5.24,2.5333846
Upstairs,729919,0.99,12.07,-2.64
Upstairs,552293,5.43,6.4,-1.92
Upstairs,956112,-13.82,15.02,-7.04
Upstairs,658333,0.76,13.4,-6.05
Upstairs,551711,7.97,6.21,-2.56
Upstairs,733435,3.87,8.54,0.69
Upstairs,661235,2.22,-5.37,-2.75
Upstairs,181666,3.79,9.19,-1.8387469
Upstairs,554648,18.62,13.18,-0.76
Upstairs,378638,0,9.43,0.14982383
Upstairs,437285,0.46,12.26,5.012288
Upstairs,294558,-0.23,7.21,0.7218784
Upstairs,239630,-2.37,6.63,5.5571017
Upstairs,46018,0.34,14.33,1.7297841
Upstairs,126928,0.76,9.3,0.9942854
Upstairs,956509,12.15,7.16,4.1
Upstairs,891100,0.5,7.86,-2.64
Upstairs,958027,-14.98,8.28,3.06
Upstairs,920597,0.38,8.5,-4.44
Upstairs,921744,-2.68,12.37,3.21
Upstairs,241192,-4.48,11.22,0.23154591
Upstairs,920521,-2.45,8.69,-1.14
Upstairs,236275,-3.87,6.13,6.6331096
Upstairs,847434,3.79,12.83,3.95
Upstairs,239333,-1.61,8.96,1.334794
Upstairs,438295,-0.11,10.04,3.0645783
Upstairs,45910,-0.19,11.26,1.334794
Upstairs,383311,-0.46,2.98,2.2609777
Upstairs,1079999,9.04,2.03,-0.38
Upstairs,337500,-3.6,12.07,0.61291564
Upstairs,127608,-0.15,9.47,1.56634
Upstairs,206012,2.72,0.08,-0.9125633
Upstairs,234180,-3.17,5.75,1.920469
Upstairs,436841,-0.65,10.08,1.5390993
Upstairs,342569,-3.06,19.27,1.6889231
Upstairs,207488,13.48,9.89,8.580819
Upstairs,920240,-0.19,12.3,1.76
Upstairs,43650,0.95,5.05,2.7649305
Upstairs,847041,1.69,8.77,1.42
Upstairs,547903,7.63,8.31,-0.27
Upstairs,2908,-0.9942854,3.2961242,3.8273177
Upstairs,884518,-10.27,16.32,7.12
Upstairs,887996,-1.73,19.04,4.63
Upstairs,1075629,-4.33,6.78,-2.22
Upstairs,356268,3.99,10.23,0.27240697
Upstairs,43721,-0.46,9.53,0.53119355
Upstairs,339873,7.27,6.74,2.7240696
Upstairs,378608,-1.23,8.47,1.3075534
Upstairs,807057,-6.89,8.35,-0.8
Upstairs,891928,-1.23,9.47,-3.98
Upstairs,894488,-0.65,10,-1.61
Upstairs,239783,-1.92,9.58,3.9090397
Upstairs,95298,8.35,8.62,1.56634
Upstairs,1078213,-5.22,-2.37,-1.33
Upstairs,846661,-0.69,-6.13,-0.42
Upstairs,655326,1.99,10.76,-1.69
Upstairs,764916,-3.76,11.8,-4.99
Upstairs,4914,-0.7627395,9.656827,3.718355
Upstairs,296556,6.85,6.32,0.50395286
Upstairs,807320,-2.96,8.2,1.12
Upstairs,342119,1.38,7.7,-2.6014864
Upstairs,546704,5.98,6.85,-1.31
Upstairs,302257,1.65,11.18,2.4925237
Upstairs,483298,6.32,4.44,-3.17
Upstairs,439972,1.33,9.23,0.8036005
Upstairs,853430,-1.23,13.14,5.86
Upstairs,486729,1.57,-0.53,-0.5
Upstairs,303814,9.38,16.7,-4.0180025
Upstairs,898725,-1.04,13.67,0.23
Upstairs,209288,-0.08,-0.76,-0.61291564
Upstairs,237350,-1.88,12.15,0.92618364
Upstairs,846713,1.88,-6.59,0.42
Upstairs,957779,1.27,14.98,9.23
Upstairs,891038,-1.73,7.74,-0.65
Upstairs,953798,-8.43,13.76,4.94
Upstairs,766789,-2.6,10.5,0.57
Upstairs,889424,-0.31,6.44,-3.06
Upstairs,38962,0.76,8.54,2.3699405
Upstairs,207395,-0.04,1.04,3.5276701
Upstairs,413313,-2.11,3.53,-1.95
Upstairs,339863,4.21,7.16,6.8237944
Upstairs,1031271,11.5,5.01,2.07
Upstairs,377981,-0.34,10.23,0.10896278
Upstairs,924136,-2.41,8.89,-1.92
Upstairs,954674,-4.06,3.06,-3.45
Upstairs,1079208,10.42,8.12,2.14
Upstairs,1074287,-10.12,-3.57,-6.09
Upstairs,295505,2.83,1.5,-1.7570249
Upstairs,295692,3.99,4.56,-2.8738933
Upstairs,38986,0.42,6.4,2.1792557
Upstairs,958082,7.78,-1.42,2.3
Upstairs,671973,-0.84,17.08,2.64
Upstairs,437802,-1.46,8.28,5.7886477
Upstairs,3763,-1.334794,6.0201936,5.434519
Upstairs,1078359,-6.44,1.27,0.76
Upstairs,896147,0.04,7.78,-2.03
Upstairs,126999,-0.15,12.6,1.8387469
Upstairs,671262,0.15,9.23,0.04
Upstairs,485303,0.19,8.81,-2.79
Upstairs,601021,5.01,11.14,-0.72
Upstairs,924514,-2.07,8.81,0.08
Upstairs,1029705,9.89,1.46,-7.06
Upstairs,692433,9.47,-2.41,-4.02
Upstairs,43941,0.38,13.48,7.6273947
Upstairs,40759,1.33,9.15,-0.5720546
Upstairs,121024,-0.08,4.75,1.5390993
Upstairs,733873,2.22,10.57,-0.46
Upstairs,45945,-0.53,6.36,1.4982382
Upstairs,40856,0.89,1.33,2.5333846
Upstairs,921186,-2.87,9.47,0.11
Upstairs,295797,2.3,5.05,0.92618364
Upstairs,1075803,-3.99,4.02,1.27
Upstairs,629854,-4.14,7.59,4.71
Upstairs,955141,-10.69,5.28,12.68
Upstairs,598240,-8.2,-3.3,-8.92
Upstairs,155621,-3.57,5.67,-1.6480621
Upstairs,671760,1.76,2.26,-3.17
Upstairs,899642,1.04,5.13,-3.91
Upstairs,239637,-2.07,8.5,3.336985
Upstairs,691207,-5.67,5.48,1.27
Upstairs,765514,5.24,5.9,2.18
Upstairs,209405,6.21,5.33,3.759216
Upstairs,956236,9.51,2.79,-0.27
Upstairs,121433,-1.42,13.76,2.2609777
Upstairs,953754,-8.08,5.98,-3.83
Upstairs,87740,-2.87,12.41,-1.4982382
Upstairs,89925,-1.23,8.43,-1.1168685
Upstairs,179371,-0.38,10.42,-0.9125633
Upstairs,239731,-0.61,7.7,1.8387469
Upstairs,887388,-1.73,7.93,0
Upstairs,296772,7.27,9.81,2.4925237
Upstairs,921047,-2.56,12.49,-1.76
Upstairs,1032921,4.06,4.56,-2.96
Upstairs,925018,-1.08,6.82,-2.96
Upstairs,417331,0.93,13.06,0.04
Upstairs,93078,-1.04,8.39,-2.6832085
Upstairs,769103,6.36,10.27,1.5
Upstairs,90513,7.06,3.64,3.214402
Upstairs,1077560,-1.99,5.22,1.33
Upstairs,234893,-3.76,9.23,0.95342433
Upstairs,237219,-1.61,8.89,2.1792557
Upstairs,295845,2.11,9.23,0.08172209
Upstairs,812439,-1.84,11.5,-1.33
Upstairs,153422,-12.37,12.76,0.3405087
Upstairs,687289,-7.08,1.38,4.94
Upstairs,659001,-0.99,12.07,1.92
Upstairs,488597,-4.1,12.79,-0.23
Upstairs,294732,6.17,17.31,3.9499009
Upstairs,415616,-2.96,6.82,0.95
Upstairs,631041,-6.02,12.91,2.22
Upstairs,380496,-0.46,7.93,1.1849703
Upstairs,180351,2.98,15.4,-1.1849703
Upstairs,92931,13.53,17.47,-2.3018389
Upstairs,382375,0.38,9.53,0.6946377
Upstairs,234764,-1.53,10.12,1.3756552
Upstairs,436971,-0.27,12.3,3.9090397
Upstairs,956198,-11.75,3.87,8.73
Upstairs,810983,1.38,7.4,0.3
Upstairs,1076149,-8.16,-1.61,0.15
Upstairs,767594,-2.68,0.65,4.71
Upstairs,90080,1.33,3.53,-2.1792557
Upstairs,550974,8.69,10,0.5
Upstairs,419625,2.11,8.62,3.02
Upstairs,554837,6.05,7.06,6.66
Upstairs,1032904,1.76,3.26,-3.53
Upstairs,210815,-10.65,-17.82,-8.349273
Upstairs,237128,-2.91,8.47,3.9499009
Upstairs,486605,12.18,8.39,3.99
Upstairs,924551,-2.96,7.27,-1.88
Upstairs,655460,5.52,16.86,-5.82
Upstairs,767172,2.68,10.15,0.95
Upstairs,955280,-13.91,16.17,-6.36
Upstairs,485502,-9.3,19.57,-6.17
Upstairs,1074337,-7.01,6.63,3.3
Upstairs,853786,0.99,12.45,3.21
Upstairs,210484,-19.61,-16.36,5.597963
Upstairs,923993,0.15,7.08,-2.53
Upstairs,235122,-1.61,9.43,-0.040861044
Upstairs,810497,1.5,10.31,1.61
Upstairs,1029374,5.37,6.05,-0.19
Upstairs,849029,0.76,0.84,-0.15
Upstairs,483176,4.14,8.62,-1.33
Upstairs,659823,-0.65,10.76,-2.11
Upstairs,853305,4.06,7.27,6.59
Upstairs,233995,-1.76,11.22,1.56634
Upstairs,180807,3.38,7.63,-1.4573772
Upstairs,927273,2.07,4.94,-6.4
Upstairs,657674,-0.42,10.92,-1.65
Upstairs,728037,0.84,14.18,3.15
Upstairs,659772,0.46,10.12,-1.42
Upstairs,1651,5.6660647,12.789507,2.4516625
Upstairs,293921,0.53,-0.34,-1.0351465
Upstairs,38852,0.38,11.54,2.8738933
Upstairs,43728,-1.08,13.48,5.434519
Upstairs,240861,-2.91,9.92,2.152015
Upstairs,596458,2.3,6.05,-1.57
Upstairs,43542,-1.42,16.44,6.4424243
Upstairs,899357,-0.42,9.89,-2.83
Upstairs,242001,-1.65,9,1.4573772
Upstairs,3855,-1.1441092,0.84446156,7.5865335
Upstairs,237391,-2.53,10.53,1.1168685
Upstairs,731380,0.31,1.46,-3.72
Upstairs,486942,3.91,8.28,-2.3
Upstairs,489207,-2.98,6.93,-1.95
Upstairs,958186,-6.28,11.07,1.95
Upstairs,670820,1.31,0.57,-1.5
Upstairs,382925,1.42,5.9,3.9090397
Upstairs,181744,1.12,2.91,-0.88532263
Upstairs,899776,1.27,14.6,-0.53
Upstairs,847101,1.8,12.03,2.22
Upstairs,888110,-0.31,0.23,0.38
Upstairs,809702,-3.68,7.97,1.27
Upstairs,809662,-5.24,5.41,2.3
Upstairs,294333,7.55,19.34,6.1291566
Upstairs,3485,2.152015,11.141444,1.3075534
Upstairs,234397,-0.99,7.78,3.5276701
Upstairs,340077,8.54,12.22,3.0645783
Upstairs,548084,7.86,9.38,-1.92
Upstairs,899331,-1.27,9,-2.56
Upstairs,43995,-0.04,5.24,1.7297841
Upstairs,884044,-12.79,15.09,8.47
Upstairs,767528,-2.6,9.43,17.01
Upstairs,207114,-11.33,-19.61,-10.528529
Upstairs,205964,-17.97,-17.16,0.313268
Upstairs,301109,5.67,7.31,-0.3405087
Upstairs,688614,1.95,15.09,-8.01
Upstairs,237297,-2.14,7.89,3.568531
Upstairs,886488,-1.76,-1.42,-0.23
Upstairs,807458,-1.54,8.35,-1.65
Upstairs,1077436,0.11,2.83,-3.99
Upstairs,548135,7.74,5.33,0.08
Upstairs,599386,-2.6,10.92,-3.83
Upstairs,850629,-1.08,2.26,-3.11
Upstairs,729946,1.54,9.66,4.67
Upstairs,1637,0.7218784,6.932757,0
Upstairs,635074,1.27,15.21,11.41
Upstairs,1033652,-12.34,14.44,-6.36
Upstairs,545836,8.43,3.72,-0.57
Upstairs,810799,0.84,7.93,1.42
Upstairs,657915,0.89,11.22,-0.72
Upstairs,547996,11.75,5.9,-1.53
Upstairs,121523,-1.65,11.84,1.879608
Upstairs,686894,-12.3,-0.89,-8.69
Upstairs,121836,-2.11,15.13,9.656827
Upstairs,926715,0.89,6.24,-4.52
Upstairs,810397,1.5,8.24,3.41
Upstairs,889213,17.86,19.7,11.54
Upstairs,849241,1.42,9.89,-3.34
Upstairs,415300,0.23,9.72,0.61
Upstairs,655475,-2.14,11.35,3.11
Upstairs,896523,1.73,9.34,-9.28
Upstairs,924144,-3.21,10.12,1.84
Upstairs,733071,1.95,8.31,-3.21
Upstairs,440103,0.23,6.24,1.4982382
Upstairs,922493,0.72,6.24,-4.9
Upstairs,920335,-2.75,11.14,-1.76
Upstairs,241035,0.84,3.34,4.862464
Upstairs,40849,1.73,10.88,-4.2495484
Upstairs,886303,2.72,15.55,0.99
Upstairs,124786,0.42,12.83,3.2961242
Upstairs,806877,-13.63,18.39,1.76
Upstairs,1074281,-5.67,2.49,0.65
Upstairs,958171,-11.65,10.31,-4.1
Upstairs,419713,-4.37,8.73,5.98
Upstairs,762109,4.9,8.2,-1.23
Upstairs,296678,3.79,10,-1.3756552
Upstairs,1074176,-16.78,-2.72,-5.22
Upstairs,382278,-0.84,4.37,0.27240697
Upstairs,691377,1.57,-0.04,-0.76
Upstairs,658495,2.18,4.02,-9.11
Upstairs,236637,1.99,12.79,0.6946377
Upstairs,632522,-0.84,-2.56,-5.79
Upstairs,92917,6.02,10.42,-1.0351465
Upstairs,342471,-0.89,2.45,0.6537767
Upstairs,90263,2.91,7.93,-2.4516625
Upstairs,896258,1.12,7.31,-4.21
Upstairs,731428,-1.12,4.56,-2.49
Upstairs,437064,-2.07,6.59,3.718355
Upstairs,88343,-5.6,8.89,-1.920469
Upstairs,658651,-2.41,12.22,-1.53
Upstairs,154664,-0.3,2.26,-0.29964766
Upstairs,414855,-4.29,16.63,2.87
Upstairs,630737,-12.3,2.34,7.35
Upstairs,893420,-0.19,8.62,-1.14
Upstairs,296245,3.87,15.85,-1.879608
Upstairs,46205,0.99,4.94,5.706926
Upstairs,689562,-1.38,7.67,-4.44
Upstairs,155343,-1.92,1.04,0.27240697
Upstairs,661182,5.48,11.56,0.46
Upstairs,179365,2.56,7.86,2.6423476
Upstairs,655814,2.41,1.33,-1.14
Upstairs,41668,0.11,10.46,-0.23154591
Upstairs,886330,8.16,14.52,-4.29
Upstairs,207164,-12.64,0.93,3.486809
Upstairs,920978,0.08,10,-3.95
Upstairs,296396,0.31,11.22,-1.1168685
Upstairs,39192,-6.93,16.21,0.6537767
Upstairs,92523,11.3,11.07,1.6480621
Upstairs,241125,-2.14,6.66,6.742072
Upstairs,382430,2.68,8.96,7.9679036
Upstairs,546182,2.98,-2.03,2.53
Upstairs,297126,6.7,11.14,0.19068487
Upstairs,810103,2.56,10.53,1.57
Upstairs,549463,6.21,8.89,-2.18
Upstairs,179464,0.89,6.4,-0.61291564
Upstairs,686157,-6.66,-1.8,3.49
Upstairs,295496,-0.27,3.87,-1.879608
Upstairs,342269,-0.19,5.83,1.5390993
Upstairs,338818,12.53,3.3,4.440233
Upstairs,655749,0.04,18.62,2.79
Upstairs,851829,1.46,6.28,3.34
Upstairs,927651,1.31,6.7,-2.11
Upstairs,655930,-1.95,12.45,-0.76
Upstairs,853498,3.98,12.72,0.08
Upstairs,884131,-11.92,12.98,0.23
Upstairs,437898,1.33,8.85,2.3699405
Upstairs,127829,-0.11,8.81,4.099725
Upstairs,657402,-5.52,9.58,5.41
Upstairs,630734,-1.61,18.47,3.68
