label,timeElapsed,x,y,z
Jogging,1006517,-2.41,6.21,9.53
Jogging,259975,-1.53,-2.98,0.5720546
Jogging,1049447,4.71,11.5,-1.14
Jogging,201726,0.8,5.94,-0.5720546
Jogging,396457,-2.03,-3.45,-0.95
Jogging,653571,0.42,18.54,-3.06
Jogging,936589,-19.61,-11.45,-0.61
Jogging,396976,-19.27,13.4,-8.05
Jogging,830684,2.83,-2.6,-0.61
Jogging,1003201,-1.95,5.79,7.46
Jogging,937800,10.5,-12.91,-0.46
Jogging,643787,3.45,16.74,16.28
Jogging,865383,-18.89,0.61,4.48
Jogging,791457,0.99,-1.92,-4.1
Jogging,542452,-8.24,15.21,-4.48
Jogging,192377,-19.61,-19.34,-6.1291566
Jogging,542434,-0.27,5.48,-3.41
Jogging,262934,-19.61,19.53,-3.9090397
Jogging,281609,-5.28,12.6,-2.6423476
Jogging,711402,-9.49,10.19,-8.47
Jogging,532303,-3.83,12.37,2.83
Jogging,532444,4.44,3.06,0.89
Jogging,228715,-4.4,6.59,2.4516625
Jogging,201077,2.96,-5.71,-10.56939
Jogging,612261,5.09,17.92,6.02
Jogging,504724,8.16,19.57,-11.95
Jogging,609918,-2.91,-1.12,-0.42
Jogging,611443,0.19,8.2,-0.72
Jogging,786152,-7.55,15.17,6.43
Jogging,826588,0.91,0.93,-0.95
Jogging,539132,1.54,-2.98,-0.72
Jogging,139963,3.38,-6.97,0.313268
Jogging,1065872,-14.86,-4.1,3.95
Jogging,1052953,-3.64,2.79,-6.89
Jogging,159120,-5.13,16.86,-7.5456724
Jogging,165603,5.94,-5.37,-1.0760075
Jogging,518924,10.92,-2.34,4.06
Jogging,980767,-7.4,14.63,-0.61
Jogging,75412,5.75,10.73,2.7921712
Jogging,116690,-0.84,10.69,0
Jogging,321734,5.28,14.86,5.053149
Jogging,72186,15.79,6.05,6.0474343
Jogging,289737,-4.52,6.09,-5.09401
Jogging,7798,0.88532263,10.760075,-0.08172209
Jogging,292655,5.6,-7.25,7.668256
Jogging,319058,-0.3,-1.69,-2.4108016
Jogging,613610,3.34,12.22,-0.84
Jogging,279321,-12.18,9.3,-4.7535014
Jogging,524559,4.18,1.23,-1.61
Jogging,228856,-1.04,12.07,8.158588
Jogging,787363,-16.36,5.24,8.88
Jogging,862342,-7.35,8.96,0.42
Jogging,510883,-4.18,-0.53,3.79
Jogging,612950,3.64,18.2,-4.56
Jogging,164201,-2.96,-8.73,7.9679036
Jogging,980143,-9.11,-5.94,-1.99
Jogging,137665,-0.11,15.13,8.430995
Jogging,980232,-12.49,3.76,-10.15
Jogging,308962,-4.52,6.4,6.5513873
Jogging,227398,-3.79,17.43,-0.29964766
Jogging,72639,11.99,17.31,7.7772183
Jogging,791067,-0.95,-1.88,-2.83
Jogging,830277,-4.82,19.19,2.41
Jogging,760936,-1.92,-1.33,-1.73
Jogging,801031,2.37,-8.73,0.89
Jogging,251773,-4.82,11.88,0.14982383
Jogging,307271,2.15,18.66,9.275456
Jogging,610284,-7.01,16.28,-0.08
Jogging,192494,-19.61,-15.7,0
Jogging,311165,-13.44,3.34,4.0180025
Jogging,106715,-4.29,19.19,17.352324
Jogging,12280,-7.04172,-5.47538,-7.8180795
Jogging,1041651,-4.4,-1.84,3.3
Jogging,979493,-14.1,-4.59,-0.15
Jogging,7379,-7.04172,-7.9270425,-3.7864566
Jogging,791097,-0.72,-3.6,-5.01
Jogging,204264,3.68,2.26,6.891896
Jogging,107629,4.75,7.4,1.1168685
Jogging,536452,-6.7,14.71,-0.8
Jogging,1050581,-17.58,-8.16,-8.24
Jogging,469894,-13.99,-2.79,2.6
Jogging,651785,1.54,-1.95,-11.03
Jogging,520364,8.81,1.18,-2.96
Jogging,228404,-11.69,16.36,11.836082
Jogging,581491,-16.25,15.28,2.07
Jogging,614872,-8.16,9.81,14.02
Jogging,939899,1.23,0.95,-3.45
Jogging,202679,-6.63,-12.45,15.704261
Jogging,1062287,2.96,8.2,-1.57
Jogging,804590,3.3,-7.16,1.65
Jogging,1010231,-18.96,11.92,-1.95
Jogging,377355,1.92,0.5,-1.6480621
Jogging,233228,-0.69,19.53,0.7218784
Jogging,759651,19.89,0.76,3.17
Jogging,1003582,-18.16,5.56,3.95
Jogging,981036,4.67,7.27,4.52
Jogging,323570,3.06,14.75,7.5865335
Jogging,950511,-3.68,7.78,5.24
Jogging,650692,9.15,8.58,-9.53
Jogging,1007724,-5.24,4.06,2.26
Jogging,261606,-14.94,11.11,-0.14982383
Jogging,72675,5.9,-7.89,7.3141265
Jogging,759161,19.91,18.96,-1.69
Jogging,135985,19.46,5.09,9.956474
Jogging,805147,19.76,18.09,5.33
Jogging,1051479,-4.06,-7.59,-3.72
Jogging,412270,0.31,19.57,-14.02
Jogging,613147,-2.45,0.04,2.11
Jogging,156171,0.34,-7.35,9.915613
Jogging,649908,-4.67,19.53,-1.33
Jogging,582412,0.65,1.18,-4.52
Jogging,103433,1.61,13.21,4.903325
Jogging,132756,19.57,19.42,-3.486809
Jogging,990011,-0.3,-1.95,0.11
Jogging,706966,-6.4,-2.53,-2.37
Jogging,1061569,-0.57,-1.65,-0.69
Jogging,623238,8.66,14.63,0.42
Jogging,935985,-1.12,2.83,5.37
Jogging,531888,3.21,4.86,-8.62
Jogging,232724,-2.79,13.25,-3.5276701
Jogging,827799,-4.1,8.85,3.87
Jogging,161030,13.02,0.42,-0.53119355
Jogging,11514,2.8738933,9.043911,-1.1441092
Jogging,937197,17.69,-19.61,-2.03
Jogging,86045,0.19,8.77,-2.6014864
Jogging,579565,1.31,-19.46,4.67
Jogging,373004,3.64,19.57,5.7477865
Jogging,21513,7.97,2.34,-0.42223078
Jogging,950991,-18.66,-18.66,3.53
Jogging,140428,1.23,16.04,8.771504
Jogging,864665,-6.78,-5.41,-11.99
Jogging,984427,-1.33,6.74,-2.22
Jogging,879152,-1.73,18.5,4.48
Jogging,292107,4.29,2.15,5.134871
Jogging,1006525,-2.72,-2.53,-2.68
Jogging,614225,-1.04,-5.05,-1.18
Jogging,411558,10.95,18.58,2.18
Jogging,138866,-2.83,-2.03,-6.5513873
Jogging,165220,18.96,-0.72,5.09401
Jogging,408726,0.23,15.83,-3.64
Jogging,987863,2.76,-5.33,-2.18
Jogging,989748,8.77,0.23,16.25
Jogging,625567,4.52,-0.5,-2.22
Jogging,493,-2.3018389,5.9793324,-1.334794
Jogging,578686,0.19,17.77,0.69
Jogging,250886,3.41,-8.24,3.486809
Jogging,193288,-5.6,-5.63,-5.597963
Jogging,250713,-10.38,10.15,4.7943625
Jogging,75034,12.76,12.98,-4.903325
Jogging,645355,6.74,13.87,3.17
Jogging,748450,-12.72,-7.59,0.19
Jogging,157989,-2.26,6.32,0.19068487
Jogging,645181,-5.67,4.29,-13.82
Jogging,623710,6.47,15.13,-1.46
Jogging,654419,11.26,-10.92,-9.47
Jogging,319197,5.79,5.52,3.5276701
Jogging,229942,-7.21,9.92,7.246025
Jogging,510128,9.23,19.57,-2.56
Jogging,594525,15.21,9.72,9
Jogging,103434,-3.68,19.57,8.689782
Jogging,103457,-2.56,14.56,10.119919
Jogging,650534,10,-14.98,-9.72
Jogging,982876,6.28,-2.22,8.35
Jogging,103894,-7.04,19.53,-5.243834
Jogging,397850,-15.05,13.59,-4.44
Jogging,626378,2.14,-7.46,-7.06
Jogging,828005,3.83,12.49,-2.3
Jogging,519413,11.92,13.53,-3.3
Jogging,709057,-3.83,19.57,2.83
Jogging,308258,-0.57,15.4,7.8180795
Jogging,290947,-13.1,19.57,-7.3549876
Jogging,948037,7.21,1.12,-9.3
Jogging,155974,-9.85,19.57,-11.75436
Jogging,192941,3.38,-1.65,-0.88532263
Jogging,481034,-19.61,2.49,1.99
Jogging,86769,5.9,8.77,-0.7218784
Jogging,594875,-10.5,-12.76,0.57
Jogging,722658,-3.06,5.86,2.6
Jogging,533443,-1.31,3.38,2.6
Jogging,720227,0.72,13.14,-4.4
Jogging,760064,19.89,18.12,-1.65
Jogging,410670,-7.55,8.01,-2.41
Jogging,648418,1.31,-1.65,-11.18
Jogging,917669,-1.31,17.62,-2.26
Jogging,936699,-5.52,0.72,-13.59
Jogging,710259,-3.91,18.73,-3.72
Jogging,916877,3.17,16.02,4.14
Jogging,82762,10.95,-3.45,-2.9147544
Jogging,119095,-4.94,2.37,-9.466142
Jogging,937470,1.92,-15.75,10.12
Jogging,621353,0.42,-5.2,10.23
Jogging,647092,6.85,-11.33,-9.43
Jogging,863459,-19.23,-2.87,1.12
Jogging,466026,-4.4,11.96,3.87
Jogging,591185,-12.45,-18.35,-1.46
Jogging,723889,-0.46,11.69,2.98
Jogging,288829,2.53,-9.15,2.5333846
Jogging,223382,1.61,0.99,-0.7627395
Jogging,914271,4.71,6.89,3.95
Jogging,1003658,-3.06,0.34,-0.53
Jogging,397254,-7.27,-2.49,-6.85
Jogging,580162,18.81,0.8,-7.21
Jogging,103942,7.44,6.28,3.214402
Jogging,1009094,0.53,7.55,0.04
Jogging,86113,14.21,14.75,-5.5571017
Jogging,291799,6.97,-0.89,2.6014864
Jogging,136572,17.82,1.23,-0.50395286
Jogging,709872,1.84,14.56,6.13
Jogging,580650,-19.57,-4.82,-9.38
Jogging,1008732,-2.56,1.76,-3.68
Jogging,192499,6.17,3.21,1.7570249
Jogging,592427,-8.73,-11.8,-5.22
Jogging,140310,18.5,-2.91,-0.8036005
Jogging,260016,-0.95,2.68,5.5571017
Jogging,1014858,2.49,3.95,2.18
Jogging,157587,1.14,8.39,-3.5957718
Jogging,828973,5.9,-5.41,-1.73
Jogging,136676,-14.29,6.32,-11.563675
Jogging,469322,-19.61,7.86,-4.21
Jogging,139700,17.97,7.7,-1.3075534
Jogging,841114,5.75,12.49,1.76
Jogging,865226,4.67,1.42,-3.57
Jogging,231191,1.38,3.02,2.7240696
Jogging,139947,15.6,15.43,-4.2086873
Jogging,372930,5.94,-0.3,-0.29964766
Jogging,536677,0.23,1.57,-1.12
Jogging,82112,5.24,-5.28,2.4516625
Jogging,534283,1.27,-0.76,-1.57
Jogging,750521,7.01,3.38,2.64
Jogging,522244,5.98,17.39,1.23
Jogging,138791,-0.04,9.58,0.040861044
Jogging,505949,14.56,-6.05,13.1
Jogging,249617,11.14,11.5,10.501288
Jogging,7930,10.378705,19.082108,1.0760075
Jogging,8126,8.730643,18.305748,-2.7921712
Jogging,163826,2.07,5.9,-3.636633
Jogging,786836,-19.19,19.7,-2.26
Jogging,981320,3.6,19.31,-2.96
Jogging,950687,-8.81,0.34,-6.32
Jogging,877762,-1.27,1.84,-2.3
Jogging,289794,11.45,18.73,-2.5333846
Jogging,250836,6.78,3.45,-4.099725
Jogging,802281,1.61,-5.41,5.48
Jogging,1066013,-6.13,-3.68,-5.56
Jogging,522332,-2.03,11.96,-1.8
Jogging,249117,-16.24,19.53,-3.255263
Jogging,1049215,4.33,3.41,-1.69
Jogging,223578,-7.27,0.5,-0.23154591
Jogging,722109,-0.5,6.78,6.78
Jogging,320250,12.6,14.44,7.3549876
Jogging,593458,-17.43,2.76,-8.39
Jogging,916076,5.63,-0.65,2.64
Jogging,936026,-9.04,0.08,3.3
Jogging,157953,-7.65,17.12,-7.5865335
Jogging,479548,-19.61,-3.06,-0.23
Jogging,877532,-1.65,-3.83,-0.5
Jogging,310253,3.95,-0.3,0.8036005
Jogging,134320,17.12,19.53,-3.3642259
Jogging,615023,-4.21,-5.52,12.3
Jogging,480788,-3.6,-0.04,-9.43
Jogging,649645,-5.94,13.87,6.82
Jogging,85801,11.22,19.57,3.568531
Jogging,410134,-6.59,2.96,0.38
Jogging,761508,18.24,11.35,-3.45
Jogging,247787,13.87,8.01,-1.1849703
Jogging,377347,-1.08,3.87,-5.175732
Jogging,614817,3.76,19.42,-1.95
Jogging,621402,-0.65,9.7,4.21
Jogging,117882,-8.5,4.29,-6.1700177
Jogging,827153,6.51,3.72,3.02
Jogging,229762,5.6,8.5,8.349273
Jogging,321922,4.75,14.06,5.706926
Jogging,225005,3.49,13.87,0.7218784
Jogging,229929,-7.31,3.95,2.7240696
Jogging,800561,-3.02,1.5,7.74
Jogging,160162,3.79,16.28,-2.7921712
Jogging,190054,-5.05,-0.5,0.6946377
Jogging,668134,2.49,0.61,2.53
Jogging,522043,-18.47,19.27,-6.09
Jogging,801404,19.8,11.65,2.14
Jogging,760144,-5.22,-2.6,5.86
Jogging,650790,5.67,11.8,-14.25
Jogging,879156,-3.02,11.03,1.61
Jogging,613157,1.61,11.6,-2.56
Jogging,746954,-0.53,-3.11,3.68
Jogging,469562,-1.95,3.53,-1.53
Jogging,129795,7.63,-2.34,7.3549876
Jogging,914638,2.45,2.76,4.21
Jogging,538746,1.31,5.33,-1.73
Jogging,750281,-17.01,1.99,7.12
Jogging,940701,19.57,15.21,-1.73
Jogging,919366,-2.53,4.86,0.15
Jogging,534536,-6.28,5.41,-1.95
Jogging,507098,14.02,19.57,-14.82
Jogging,757577,-12.79,-1.42,1.5
Jogging,709290,4.33,4.52,-3.11
Jogging,653939,7.08,-2.18,-10.61
Jogging,120413,6.36,0.11,6.973618
Jogging,654053,1.95,11.65,-13.44
Jogging,227633,0.8,2.11,-2.7240696
Jogging,864009,-4.37,0.99,3.68
Jogging,524216,-11.65,-9.04,1.76
Jogging,280936,8.96,-1.14,3.7864566
Jogging,23428,8.01,-1.46,-6.932757
Jogging,410420,-7.46,-14.56,-10.46
Jogging,261880,-1.88,-2.75,-4.0180025
Jogging,523121,-19.46,17.62,-7.86
Jogging,720778,6.32,2.45,-7.86
Jogging,410848,0.8,13.02,-7.16
Jogging,24784,-11.54,3.11,-4.140586
Jogging,202085,-5.05,3.11,-3.718355
Jogging,281330,-12.76,16.09,-3.336985
Jogging,138368,8.12,-6.09,-2.1111538
Jogging,868122,-3.3,-3.41,-3.17
Jogging,643291,6.51,-13.99,-13.1
Jogging,480669,-19.61,2.15,-5.82
Jogging,668615,16.25,17.73,-7.44
Jogging,1008637,-17.39,-3.21,-10.46
Jogging,982894,-7.01,16.55,-17.31
Jogging,624119,2.41,16.36,-5.79
Jogging,281802,-17.2,16.74,-7.504812
Jogging,653272,4.02,13.76,0.34
Jogging,6049,11.536434,18.0061,3.568531
Jogging,950247,9.04,5.6,8.69
Jogging,981985,-8.39,4.86,-11.69
Jogging,950572,-1.42,3.45,-1.8
Jogging,85787,19.5,19.15,0.50395286
Jogging,510586,-2.45,13.95,-2.87
Jogging,190905,-1.31,6.59,2.6832085
Jogging,1023058,-13.06,9.58,-3.15
Jogging,535400,0.31,-3.26,-5.37
Jogging,231095,-11.07,-1.76,-2.8738933
Jogging,1004644,-1.57,-1.84,-0.27
Jogging,75398,3.57,8.28,-2.2609777
Jogging,1063445,-4.29,-7.31,-2.98
Jogging,1043122,9.11,1.54,-0.8
Jogging,469912,-9.34,0.19,-3.98
Jogging,951884,-10.76,1.92,1.31
Jogging,320982,0.76,3.64,-1.1849703
Jogging,1066809,-16.7,-5.2,-1.61
Jogging,790243,2.18,4.44,-3.41
Jogging,166828,5.67,5.24,4.862464
Jogging,106792,4.56,4.67,8.430995
Jogging,1022648,7.65,11.22,13.44
Jogging,792226,-19.23,18.73,-0.15
Jogging,311214,-19.11,5.01,-1.7978859
Jogging,467958,-14.75,-3.26,5.33
Jogging,83694,-2.72,-1.08,-0.95342433
Jogging,34376,-1.73,10.19,3.1054392
Jogging,788206,-1.65,6.02,-3.17
Jogging,947145,19.11,19.57,-10.31
Jogging,1050255,1.8,-3.17,-3.45
Jogging,645595,1.18,19.57,-3.6
Jogging,612052,-3.11,8.39,7.12
Jogging,36674,4.63,18.7,1.920469
Jogging,188763,-2.14,5.79,-3.7864566
Jogging,948027,2.22,13.06,9.38
Jogging,801289,-7.63,0.53,-7.27
Jogging,205085,3.83,-2.11,4.671779
Jogging,376924,-1.31,6.32,0.61291564
Jogging,85260,-2.41,-3.3,-2.070293
Jogging,936614,-10.31,3.72,-0.34
Jogging,583105,-15.36,19.34,-0.11
Jogging,799943,-1.5,-1.99,-2.26
Jogging,523603,-12.91,11.92,-4.63
Jogging,791288,-11.3,11.73,-8.89
Jogging,397091,-7.63,15.05,0.46
Jogging,877555,2.18,-1.04,2.14
Jogging,830958,-2.6,19.76,4.75
Jogging,623000,1.92,15.21,14.86
Jogging,506758,15.43,15.6,-2.41
Jogging,979581,15.43,16.17,9.34
Jogging,593310,-11.88,-18.28,1.76
Jogging,537624,-2.03,14.44,-1.53
Jogging,1023166,-5.43,3.17,-2.03
Jogging,23311,-13.44,2.03,-1.56634
Jogging,249472,-9.08,6.32,5.8976107
Jogging,805881,-3.91,0.15,-7.5
Jogging,582882,4.29,-10.69,3.6
Jogging,623181,3.76,19.57,1.42
Jogging,227744,1.95,-0.46,1.8387469
Jogging,803275,18.77,-5.33,1.95
Jogging,646004,-4.25,16.25,7.78
Jogging,289109,6.09,7.5,9.343558
Jogging,651824,-2.41,11.22,-5.18
Jogging,87100,4.21,17.08,5.6252036
Jogging,1004271,-10.72,11.5,9.62
Jogging,138603,19.57,18.09,-2.7921712
Jogging,593875,-12.76,7.46,-5.09
Jogging,411240,5.24,2.6,5.79
Jogging,988452,3.53,0.72,1.27
Jogging,200577,-6.21,4.86,5.284695
Jogging,540425,2.22,0.95,2.45
Jogging,949259,-3.68,12.18,-2.49
Jogging,643287,-6.7,6.97,-0.19
Jogging,135618,-6.85,-9.43,-1.7978859
Jogging,519683,13.87,-7.21,9.38
Jogging,521961,0.95,19.57,-5.86
Jogging,839166,-3.53,-8.58,-3.95
Jogging,248644,5.41,-3.11,-0.50395286
Jogging,108087,9.11,4.02,5.284695
Jogging,476895,5.22,0.76,-12.37
Jogging,1062591,-10.73,13.67,4.82
Jogging,863975,-19.19,-6.36,-5.05
Jogging,14233,6.701211,0.95342433,-1.8387469
Jogging,203206,-3.76,6.78,-4.671779
Jogging,939023,-1.08,-8.92,8.01
Jogging,915162,8.77,11.14,2.76
Jogging,406831,-9.58,-8.24,-8.81
Jogging,651175,-17.31,2.76,12.18
Jogging,982767,10.42,0.8,0.8
Jogging,155881,-0.08,11.35,-1.4573772
Jogging,481605,-12.07,-2.22,3.45
Jogging,372009,1.95,19.23,7.3141265
Jogging,278956,9.62,1.04,2.6832085
Jogging,7717,6.701211,13.565866,-2.5606253
Jogging,323558,13.18,15.47,5.366417
Jogging,480470,5.98,9.38,2.53
Jogging,806087,-2.87,-0.8,-3.91
Jogging,868555,-6.59,-0.11,10.95
Jogging,594183,-15.02,10.65,-18.12
Jogging,1054045,-10.31,19.15,4.25
Jogging,917257,8.62,11.56,2.72
Jogging,1052914,1.27,-0.3,-0.42
Jogging,654080,-0.72,7.25,-15.94
Jogging,1065202,-14.52,18.85,4.37
Jogging,478304,10.73,4.29,-1.57
Jogging,788445,-19.11,19.31,-2.79
Jogging,200908,-15.43,-0.95,-6.1291566
Jogging,137118,15.83,-8.35,-0.14982383
Jogging,724446,0.46,8.31,-1.46
Jogging,1011972,4.29,5.75,-0.69
Jogging,982641,-12.83,-1.92,-2.41
Jogging,1015229,-6.05,0.8,6.59
Jogging,983468,-16.09,0,-9.96
Jogging,1042285,14.18,0.53,1.92
Jogging,878253,2.98,19.76,-1.08
Jogging,1009312,-5.67,-1.5,-11.45
Jogging,309713,-9.72,1.92,0.10896278
Jogging,396978,-4.86,12.57,12.68
Jogging,937113,-3.17,0.38,-3.72
Jogging,540930,-0.69,16.89,-2.3
Jogging,981547,14.41,17.31,-10.76
Jogging,25813,-5.48,-1.31,-4.8216033
Jogging,936935,9.72,0.5,-3.21
Jogging,227523,-7.16,13.87,4.2086873
Jogging,72508,-0.95,4.82,-5.134871
Jogging,1067723,-6.36,16.89,3.57
Jogging,865035,-11.18,-1.08,14.14
Jogging,226222,-9.3,11.92,7.6954966
Jogging,710845,-1.5,0.84,1.99
Jogging,790733,1.65,-2.41,-3.68
Jogging,81930,13.4,19.57,-10.106298
Jogging,594282,-3.02,-0.95,1.84
Jogging,279504,-2.37,16.86,-1.2258313
Jogging,190019,0.38,-2.11,-5.8567495
Jogging,831345,3.45,-4.75,-0.65
Jogging,281278,-1.31,-0.99,4.7535014
Jogging,160981,18.77,6.05,-1.607201
Jogging,919663,9.85,17.5,4.79
Jogging,407558,-6.32,-11.73,-8.12
Jogging,1051590,-0.42,-4.02,3.26
Jogging,309461,-0.38,-1.84,-3.759216
Jogging,306880,-1.27,12.3,4.7126403
Jogging,140464,19.53,19.46,-5.7477865
Jogging,86363,-1.42,4.52,-0.7627395
Jogging,827139,6.47,-3.6,-2.56
Jogging,830972,-1.88,19.15,3.36
Jogging,595642,-0.34,-19.61,-0.5
Jogging,164582,-1.95,4.14,-2.5333846
Jogging,139736,17.2,18.81,-1.6480621
Jogging,626134,-4.82,13.44,9.92
Jogging,646794,7.08,14.18,8.62
Jogging,718839,6.17,-3.6,-1.33
Jogging,649414,-4.63,19.53,-0.27
Jogging,989682,11.5,7.78,-0.8
Jogging,155981,7.4,4.14,6.932757
Jogging,7284,12.789507,0.88532263,0.7627395
Jogging,914947,2.49,6.09,-1.88
Jogging,940327,3.79,-7.78,8.47
Jogging,412495,0.99,16.4,-3.72
Jogging,827605,3.79,3.15,-3.68
Jogging,582597,5.67,-9.43,0.95
Jogging,643612,4.33,18.62,3.79
Jogging,622017,-0.57,5.83,-0.27
Jogging,983899,9.19,1.38,3.26
Jogging,839620,2.41,19.84,4.33
Jogging,1008443,-10.42,1.14,-16.4
Jogging,467875,-6.97,1.73,-1.38
Jogging,591748,-0.95,-18.62,8.88
Jogging,916400,0.93,2.34,6.44
Jogging,161527,3.34,5.05,-3.718355
Jogging,248051,12.79,4.29,10.732834
Jogging,323140,13.33,16.59,3.9499009
Jogging,399903,2.98,9.58,-6.28
Jogging,1052333,-19.23,14.52,-0.61
Jogging,537071,-0.89,-0.91,0.34
Jogging,157766,5.79,17.05,10.378705
Jogging,613654,1.33,9.77,5.63
Jogging,747031,-17.82,-4.79,9.92
Jogging,465235,6.63,-2.6,-1.46
Jogging,233091,-5.86,15.83,2.6832085
Jogging,251728,6.02,2.45,-1.3756552
Jogging,786839,0.69,5.9,-2.76
Jogging,259663,0.23,0.93,5.012288
Jogging,281601,-0.57,0.19,-1.2666923
Jogging,839209,-6.93,19.76,-3.06
Jogging,132039,9.53,-11.92,-2.6423476
Jogging,291730,-15.36,19.57,-9.112013
Jogging,653765,2.6,14.14,-8.08
Jogging,1022917,-1.12,4.75,-0.11
Jogging,225225,-2.72,-0.08,-0.7218784
Jogging,947029,13.99,8.39,-2.72
Jogging,134334,1.27,6.78,-3.5276701
Jogging,1008902,-19.34,-4.82,-18.85
Jogging,375556,4.14,14.86,5.5571017
Jogging,479560,-4.48,-2.3,-9.04
Jogging,542115,-0.42,1.95,-0.19
Jogging,593376,-7.63,-8.81,-3.15
Jogging,507809,18.62,15.36,-2.79
Jogging,591898,-13.38,-18.2,7.89
Jogging,397388,3.91,8.39,8.31
Jogging,251069,-12.26,8.12,0.92618364
Jogging,654844,-10.95,14.79,-4.79
Jogging,839328,4.75,11.88,6.13
Jogging,204633,-10.04,3.41,0.53119355
Jogging,85672,-0.76,-2.64,-1.1441092
Jogging,624963,12.91,4.52,-3.79
Jogging,1042170,5.24,4.99,-4.14
Jogging,866649,-15.43,1.69,0.23
Jogging,668852,-3.45,13.76,5.83
Jogging,309416,-1.5,7.82,4.7535014
Jogging,939460,1.04,-3.87,-2.49
Jogging,407129,-3.34,19.57,-3.49
Jogging,136878,17.62,-1.84,-4.7126403
Jogging,761641,-2.37,-1.8,-1.95
Jogging,378,-3.486809,8.281172,-2.1111538
Jogging,289335,8.31,12.87,9.084772
Jogging,867608,-1.92,-2.37,-3.68
Jogging,105476,0.08,14.06,10.732834
Jogging,290285,-2.26,13.38,-5.7886477
Jogging,34110,15.47,15.05,-4.2495484
Jogging,225932,4.02,17.16,-1.3756552
Jogging,21001,16.59,19.57,4.6036777
Jogging,1042830,15.21,19.76,7.4
Jogging,1022324,-16.82,8.85,-5.33
Jogging,761695,3.41,11.22,-14.94
Jogging,134304,18.09,2.15,10.147159
Jogging,541229,0.95,1.92,-0.08
Jogging,70332,-0.19,0.99,-3.173541
Jogging,23500,-6.66,3.79,-2.7513103
Jogging,5682,1.4982382,19.57244,7.668256
Jogging,222444,-11.41,13.95,4.944186
Jogging,721651,-4.02,5.37,8.58
Jogging,865314,5.13,-0.23,-3.41
Jogging,201878,-5.6,5.83,-7.7772183
Jogging,131071,-13.57,6.36,16.43976
Jogging,129803,-16.97,12.3,5.366417
Jogging,646667,-12.22,19.57,0.27
Jogging,532708,1.8,3.21,-0.08
Jogging,584315,-2.79,-19.61,-1.27
Jogging,609882,2.14,17.97,4.18
Jogging,480511,-9.11,-0.95,-2.64
Jogging,399212,-3.98,-15.24,-8.66
Jogging,1021222,-5.13,19.84,-1.8
Jogging,523679,-19.61,18.12,-17.27
Jogging,584688,12.53,-14.33,1.46
Jogging,375037,6.17,1.54,0.84446156
Jogging,625937,-6.4,19.57,13.91
Jogging,140430,-7.08,0.8,-5.134871
Jogging,1023207,1.53,-6.05,-1.76
Jogging,708275,11.41,14.79,-1.38
Jogging,289012,13.29,2.07,3.173541
Jogging,233057,1.46,11.75,-6.66035
Jogging,36468,16.74,1.65,-4.4810944
Jogging,205297,3.68,-1.42,-3.718355
Jogging,1003090,-10.04,10.61,-5.86
Jogging,838431,0.46,0.84,-0.04
Jogging,375997,6.32,13.38,-2.2609777
Jogging,323435,-2.07,3.76,1.334794
Jogging,801874,-3.34,0.11,1.08
Jogging,190632,0.08,-2.22,-4.944186
Jogging,709297,7.06,-3.26,2.03
Jogging,724255,6.47,19.11,-5.86
Jogging,373133,8.62,15.47,-1.9477097
Jogging,653259,2.37,13.53,4.48
Jogging,25452,4.14,5.83,-5.053149
Jogging,399966,-6.24,-14.33,-8.31
Jogging,129835,-5.52,5.98,10.337844
Jogging,34417,-14.33,0.31,-3.5957718
Jogging,1010933,1.27,-4.06,-4.4
Jogging,522599,-10.34,5.63,-5.18
Jogging,505775,17.92,15.47,-3.21
Jogging,508534,11.45,11.07,-6.59
Jogging,1005741,-3.72,1.08,-5.56
Jogging,863840,-13.18,-8.81,-8.16
Jogging,226929,-6.78,18.58,13.402422
Jogging,534075,-2.53,19,-6.55
Jogging,117195,1.33,-4.71,-11.686258
Jogging,130467,-19.61,19.57,1.0760075
Jogging,372411,-1.08,0.72,-4.671779
Jogging,643729,5.37,-14.37,-10.57
Jogging,166738,19.57,0.19,-1.7978859
Jogging,1002941,-6.24,15.17,-5.37
Jogging,867147,-19.23,0.15,5.79
Jogging,581625,-15.64,-15.47,4.82
Jogging,74679,-1.61,5.18,-5.938472
Jogging,411580,-4.06,15.24,-6.59
Jogging,7969,17.965239,18.38747,0.6537767
Jogging,840970,5.41,18.73,2.68
Jogging,520858,14.48,15.24,-3.6
Jogging,139038,-2.53,2.56,-4.099725
Jogging,719307,12.95,15.6,-3.53
Jogging,307864,-9.08,18.35,14.628253
Jogging,583238,-5.83,6.97,-6.47
Jogging,165574,7.4,-4.82,-3.759216
Jogging,478053,-10.72,15.13,-6.13
Jogging,863651,-8.16,-0.08,-0.72
Jogging,521171,11.88,14.79,-2.68
Jogging,261587,-16.85,14.44,2.7240696
Jogging,132550,4.06,-2.53,-4.2904096
Jogging,534630,-0.89,18.47,-4.29
Jogging,225417,-6.97,15.21,2.070293
Jogging,13050,4.440233,9.466142,4.7535014
Jogging,524443,-15.51,6.85,-7.55
Jogging,645391,0.42,-9.11,-14.1
Jogging,248761,-18.73,19.11,1.7570249
Jogging,71247,0.15,-3.15,-1.7978859
Jogging,135727,15.85,5.79,-0.10896278
Jogging,803072,-1.95,-1.18,-2.15
Jogging,318310,1.12,3.02,1.7297841
Jogging,791010,-1.5,-0.95,2.91
